MSZoning,LotFrontage,LotArea,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Foundation,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,GarageType,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Condition1,SalePrice
C (all),110.57291674849183,9164,BrkSide,1Fam,1Story,8,6,1969,1999,Wd Sdng,BrkTil,1013.0,Gd,Y,1121,1000,1275,1,1,3,1,Gd,1,None,1,232.0,31,72,9,0,0,1,2018,WD,Partial,Norm,670337
RL,94.21363817927116,6850,IDOTRR,1Fam,1Story,4,2,1955,1984,Plywood,PConc,1019.0,TA,Y,1107,300,1512,2,0,2,1,TA,1,Attchd,2,443.0,28,69,4,0,0,7,2015,WD,Normal,Artery,626418
RL,76.07836044449273,11846,MeadowV,1Fam,2Story,9,5,1930,2004,BrkFace,PConc,887.0,Gd,N,1154,850,1399,2,2,3,1,Fa,1,Attchd,1,225.0,62,38,87,0,500,3,2006,WD,Abnorml,Norm,603823
RL,87.1165959621198,15409,Somerst,1Fam,SLvl,4,3,1983,2013,CemntBd,Slab,1331.0,Gd,Y,1731,0,1185,2,1,5,1,Gd,1,Attchd,2,586.0,129,28,11,0,0,11,2023,COD,Abnorml,Norm,557284
RL,,14656,MeadowV,1Fam,1Story,1,3,2000,2000,HdBoard,CBlock,901.0,TA,Y,1472,1600,1384,2,1,3,1,Gd,0,Detchd,2,453.0,105,62,16,0,0,10,2020,COD,Normal,Norm,493993
RL,64.78975691600563,9959,NridgHt,Duplex,1Story,10,5,1939,1970,CemntBd,Slab,873.0,TA,Y,1335,1250,1579,2,0,4,1,Ex,0,Detchd,2,398.0,48,12,55,0,0,8,2012,WD,Normal,Norm,669363
RL,88.95699688368111,14002,NAmes,1Fam,SLvl,3,1,1909,1993,MetalSd,PConc,1293.0,TA,Y,811,1650,1193,2,1,3,1,Gd,2,Detchd,2,287.0,76,45,2,200,0,3,2014,WD,Normal,Norm,557875
RL,99.74334386916382,13972,Somerst,Duplex,2Story,2,3,1901,2014,BrkFace,CBlock,838.0,Ex,Y,946,1550,1177,2,1,3,1,TA,1,Attchd,2,325.0,13,2,10,0,0,9,2008,WD,Family,Norm,475760
C (all),54.582676558092444,10150,NWAmes,1Fam,2Story,7,1,1978,2023,BrkFace,CBlock,988.0,TA,Y,1071,400,955,2,0,4,1,Gd,1,Attchd,3,603.0,18,39,17,0,0,12,2022,New,Normal,Norm,503856
RL,,7727,Gilbert,Duplex,2Story,3,9,1982,2010,VinylSd,CBlock,525.0,Gd,N,867,1250,1656,1,1,1,1,Gd,0,Attchd,2,431.0,77,12,7,0,0,8,2010,WD,Normal,Norm,623643
RL,113.62751587757073,7959,SawyerW,1Fam,1Story,9,9,1914,1968,BrkFace,BrkTil,1211.0,TA,Y,1250,0,1718,1,1,4,1,TA,1,Attchd,2,395.0,10,51,12,0,0,10,2012,WD,Partial,Norm,649511
RL,,13851,Crawfor,1Fam,1Story,5,2,1902,1965,HdBoard,CBlock,1582.0,Gd,Y,1207,1700,1592,2,0,3,1,Gd,0,Detchd,1,234.0,22,49,26,0,0,11,2013,WD,Normal,Norm,572727
FV,106.46723945400757,10331,NridgHt,1Fam,SFoyer,1,6,1981,1992,Wd Sdng,Slab,1216.0,TA,Y,773,1400,1886,1,1,3,1,TA,0,Detchd,2,394.0,59,37,0,0,0,11,2010,COD,Normal,Feedr,430283
RL,74.13714634551584,6315,SawyerW,1Fam,2Story,10,3,1949,1979,CemntBd,PConc,1438.0,Fa,N,1459,1200,1535,3,0,4,1,TA,0,BuiltIn,2,366.0,31,27,2,0,0,2,2017,New,Partial,Feedr,666613
RL,74.9236056465087,3760,Edwards,1Fam,1Story,6,5,1951,1995,VinylSd,Slab,746.0,Gd,Y,1130,1750,1656,1,1,3,2,Fa,1,Attchd,2,489.0,21,9,10,0,0,11,2023,WD,Abnorml,Norm,593322
RH,63.89018224680205,13827,Gilbert,1Fam,SLvl,3,5,1932,2018,VinylSd,CBlock,1070.0,TA,N,581,1500,1621,2,1,5,1,Gd,0,Attchd,2,549.0,38,36,24,0,0,10,2021,WD,Normal,PosA,512273
RL,88.85110283020458,8312,IDOTRR,2fmCon,1Story,7,1,1989,1990,MetalSd,PConc,717.0,TA,Y,1084,1550,1463,1,0,5,1,Gd,0,Detchd,3,527.0,35,0,4,0,0,9,2015,New,Family,Norm,614652
RH,97.15555100608,11821,CollgCr,1Fam,1Story,6,8,1992,1992,Plywood,PConc,931.0,Gd,Y,1184,0,1287,3,0,3,1,TA,0,Detchd,3,689.0,14,20,7,0,0,3,2008,WD,Abnorml,Artery,536221
RL,49.29995539718266,15458,Sawyer,TwnhsE,SFoyer,1,7,1906,2014,Plywood,PConc,,Gd,Y,1391,0,2385,1,0,3,1,Gd,0,Attchd,2,287.0,7,24,20,0,500,6,2021,WD,Normal,PosA,645645
FV,62.950988955591264,5264,Mitchel,1Fam,2Story,8,1,1911,1982,BrkFace,PConc,1030.0,Gd,Y,998,1700,1319,2,0,4,1,Gd,1,None,3,483.0,122,4,4,0,0,11,2010,Con,Normal,Norm,782394
RL,88.30157048748441,10319,CollgCr,1Fam,1.5Fin,5,2,1968,1994,HdBoard,Slab,576.0,Ex,Y,1348,450,1233,2,1,3,1,Gd,1,Detchd,3,589.0,212,13,32,0,0,12,2022,WD,Partial,Norm,552483
C (all),67.40902724431344,9817,StoneBr,TwnhsE,1Story,7,2,1974,1974,Plywood,Slab,605.0,Ex,Y,1156,750,1673,1,0,4,1,TA,1,Attchd,0,0.0,183,72,19,0,0,2,2013,Con,Normal,PosN,447815
RL,60.1322906293358,12018,NoRidge,1Fam,1Story,9,4,1917,1987,HdBoard,PConc,585.0,TA,Y,705,0,1600,1,0,2,1,TA,0,Detchd,2,377.0,12,96,11,0,0,6,2015,WD,Normal,Norm,565926
RL,90.19084307738804,15456,Mitchel,TwnhsE,SLvl,7,5,1919,1981,Wd Sdng,PConc,1147.0,Ex,Y,675,1100,938,2,0,3,1,TA,1,Detchd,1,187.0,154,23,9,0,0,8,2013,WD,Normal,Norm,616598
FV,92.06906409425022,5182,NWAmes,1Fam,1Story,7,6,1984,1984,Wd Sdng,PConc,1619.0,Gd,Y,1436,1450,1949,2,1,3,1,Ex,0,Attchd,1,221.0,6,172,7,350,0,2,2014,Con,Normal,Artery,503757
RL,61.00715818655723,12779,Sawyer,1Fam,SLvl,3,6,1956,1965,Wd Sdng,BrkTil,1408.0,TA,Y,1458,1500,1462,1,1,4,1,Gd,1,Attchd,1,221.0,20,14,7,0,0,3,2008,WD,Normal,Norm,567541
RL,74.24733055975891,14626,SawyerW,TwnhsE,1.5Fin,3,2,1914,2002,HdBoard,CBlock,431.0,TA,Y,1196,1050,1055,2,0,4,1,TA,2,Attchd,2,377.0,48,45,25,0,0,8,2015,COD,Normal,Norm,521598
RL,45.830504081915336,9754,NWAmes,1Fam,1Story,5,5,1975,1975,HdBoard,CBlock,1426.0,Ex,Y,1548,1200,1975,1,0,3,1,Gd,1,Attchd,0,0.0,90,5,0,550,0,8,2013,New,Partial,Norm,459342
RL,52.09038179042602,9950,Edwards,1Fam,SLvl,9,8,1909,1959,BrkFace,CBlock,1280.0,TA,Y,1416,900,1750,1,0,3,1,TA,2,Detchd,1,209.0,10,165,15,0,0,2,2021,WD,Normal,Artery,657540
RL,72.4833046426676,12173,NoRidge,1Fam,SLvl,6,9,1928,1954,BrkFace,Slab,536.0,Ex,Y,1305,800,994,2,0,3,1,Fa,0,Attchd,0,0.0,78,32,43,0,0,6,2014,WD,Normal,Norm,506730
RL,70.62813575159687,11879,ClearCr,2fmCon,SLvl,4,8,1988,1988,VinylSd,PConc,909.0,TA,Y,826,1000,2210,1,0,3,1,TA,1,Attchd,2,407.0,112,25,38,0,0,8,2023,WD,Normal,Artery,597577
RL,50.66247816538731,12829,Gilbert,1Fam,2Story,8,3,1927,1982,HdBoard,PConc,1328.0,Ex,Y,1619,1650,1763,2,1,3,1,TA,1,Detchd,3,712.0,1,35,12,0,0,12,2011,COD,Partial,Norm,600936
RL,,12745,NAmes,1Fam,2Story,9,5,1907,1986,BrkFace,CBlock,1165.0,Ex,Y,1260,450,1495,1,0,3,1,TA,1,Attchd,3,808.0,46,112,2,550,500,12,2011,New,Normal,Norm,596039
RM,48.69911260088881,6572,CollgCr,1Fam,1Story,10,2,2019,2019,VinylSd,Slab,607.0,Fa,Y,984,850,2136,2,0,3,1,TA,1,BuiltIn,2,573.0,91,84,3,0,0,4,2006,WD,Normal,Norm,582085
RL,79.10119713826421,14461,MeadowV,1Fam,1Story,3,4,1927,1992,Wd Sdng,CBlock,1183.0,Gd,Y,899,1100,1563,2,1,3,1,Gd,0,Detchd,1,189.0,16,16,10,0,0,9,2019,WD,Normal,Norm,592292
RL,30.647216066162002,15167,MeadowV,Twnhs,SLvl,8,3,1963,1989,MetalSd,BrkTil,358.0,Ex,Y,1177,1000,1488,1,1,2,1,Gd,1,Detchd,3,792.0,334,12,4,0,4000,7,2007,WD,Normal,Norm,643319
RL,49.76845540879608,11244,SawyerW,Twnhs,SFoyer,6,3,2002,2023,BrkFace,BrkTil,933.0,Ex,Y,598,0,1235,3,0,4,1,Gd,1,Attchd,1,241.0,8,2,2,0,0,3,2011,WD,Partial,Norm,583909
RL,32.74116904335358,4523,Somerst,2fmCon,1Story,5,8,2022,2022,CemntBd,PConc,1341.0,Gd,N,1309,550,1732,2,0,1,1,TA,1,Attchd,3,776.0,3,84,1,0,0,7,2022,WD,Normal,Norm,641003
RL,78.3804120771596,10041,BrkSide,Duplex,2Story,4,7,2000,2002,CemntBd,CBlock,1005.0,TA,Y,813,1150,1690,1,1,5,1,Gd,0,Detchd,2,432.0,255,9,10,0,0,2,2016,Oth,Normal,Norm,639945
RL,33.94532899890597,11277,BrkSide,TwnhsE,SLvl,2,8,1942,1955,VinylSd,BrkTil,850.0,Ex,N,1211,1250,1505,3,0,3,1,Gd,0,Attchd,2,425.0,13,13,30,0,1000,2,2016,WD,Partial,Norm,554359
RL,70.6345839707108,5921,SawyerW,1Fam,2Story,3,4,2005,2012,HdBoard,PConc,1266.0,Ex,Y,943,1300,1184,1,1,1,1,Ex,2,Detchd,1,257.0,176,16,11,0,0,5,2020,WD,Normal,Norm,556333
RM,102.79048031494847,9059,NWAmes,1Fam,1Story,6,4,1901,1976,CemntBd,CBlock,1292.0,TA,N,1020,1750,1551,1,1,4,1,TA,0,Attchd,0,0.0,62,4,14,650,0,4,2019,WD,Normal,Artery,490793
RL,103.46867962541803,4862,BrkSide,1Fam,1Story,9,8,1940,1975,HdBoard,PConc,1393.0,Gd,Y,872,1200,1472,2,1,3,1,Gd,0,Detchd,2,565.0,40,18,0,450,0,2,2021,WD,Normal,Norm,721050
RL,33.881848616423575,12929,StoneBr,1Fam,2Story,9,1,1924,1960,Wd Sdng,BrkTil,1262.0,Ex,Y,1051,1050,966,1,0,4,1,TA,0,Attchd,2,455.0,275,58,7,500,1000,1,2017,WD,Partial,Feedr,413396
RL,75.96819203261911,11163,Sawyer,TwnhsE,SLvl,2,7,1965,1987,VinylSd,PConc,1324.0,Ex,Y,1666,600,911,2,0,3,1,TA,1,Attchd,2,431.0,161,41,5,0,0,7,2014,COD,AdjLand,Norm,541011
RL,50.2205740723909,3916,NAmes,1Fam,1Story,7,7,2010,2010,VinylSd,PConc,1219.0,TA,Y,1515,650,1726,2,1,3,1,Gd,1,Attchd,2,243.0,94,25,17,0,0,1,2008,WD,Normal,PosN,641061
RM,46.13727928579484,11905,StoneBr,1Fam,1Story,1,4,1995,2022,CemntBd,CBlock,1079.0,Gd,Y,1206,1450,459,2,0,4,1,Gd,2,Detchd,2,311.0,34,41,1,0,0,10,2012,COD,Normal,Feedr,330372
RM,,10273,StoneBr,TwnhsE,1.5Fin,7,9,2023,2023,HdBoard,CBlock,1026.0,TA,Y,1092,850,1582,1,0,3,1,Ex,1,Attchd,1,,200,68,18,650,2000,1,2018,WD,Normal,Norm,462664
C (all),94.56582313866251,12565,NAmes,1Fam,1.5Fin,4,3,1916,1980,HdBoard,PConc,928.0,TA,Y,1353,1300,1308,1,1,3,2,Gd,0,Attchd,2,351.0,0,4,3,350,1000,8,2010,WD,Normal,Norm,572084
RL,81.99317748440717,8933,Somerst,Twnhs,SLvl,5,4,1993,2016,CemntBd,PConc,636.0,Gd,Y,1438,0,2023,2,0,3,1,TA,0,Detchd,1,252.0,46,21,1,400,0,2,2018,WD,Normal,Norm,665006
RL,55.69718143034238,7294,Crawfor,Twnhs,1.5Fin,8,4,1989,2009,CemntBd,BrkTil,713.0,TA,Y,851,0,1302,1,1,3,1,Gd,0,Attchd,2,335.0,36,20,8,0,1000,8,2008,WD,Normal,Feedr,438756
RH,84.10067994820005,7416,Gilbert,1Fam,2Story,5,4,1956,2006,HdBoard,Slab,915.0,Fa,Y,1076,400,1763,3,1,2,1,TA,1,Detchd,2,399.0,0,44,10,350,500,2,2007,WD,Normal,Norm,582059
RM,25.125833362366414,8347,NridgHt,2fmCon,SLvl,9,4,1912,1988,BrkFace,CBlock,1072.0,TA,N,553,350,1341,2,1,4,1,Gd,3,Attchd,2,403.0,147,1,18,0,0,6,2012,WD,Normal,Norm,528668
RL,54.941084031335194,10575,NAmes,1Fam,2Story,6,5,1912,2014,BrkFace,PConc,1432.0,TA,Y,1436,1100,1545,2,0,3,2,Gd,0,Attchd,2,536.0,7,66,0,0,0,8,2010,WD,Normal,Artery,679848
RL,53.52216910597498,11091,ClearCr,1Fam,2Story,10,9,2013,2013,MetalSd,CBlock,987.0,Ex,Y,1719,1150,1794,2,2,5,1,Gd,0,Attchd,1,195.0,36,13,16,0,0,3,2021,WD,Family,PosA,674979
RL,71.56641383477863,9737,OldTown,TwnhsE,1Story,7,5,1936,2009,Wd Sdng,CBlock,1301.0,Gd,Y,1124,1000,1314,1,1,3,1,Gd,1,None,2,476.0,32,12,8,300,0,2,2012,WD,Normal,Norm,606974
RL,65.9434407268,8806,Crawfor,1Fam,2Story,3,6,1979,1992,Plywood,PConc,1323.0,TA,Y,462,550,1898,1,0,3,1,TA,1,Attchd,2,455.0,99,17,57,0,0,8,2013,WD,AdjLand,Norm,512436
RL,,9094,IDOTRR,1Fam,1Story,8,7,2017,2017,HdBoard,PConc,930.0,Ex,Y,1282,1050,1102,2,1,3,1,TA,1,Attchd,2,512.0,38,23,22,750,0,8,2013,Oth,Normal,Norm,601275
RL,66.50560939787722,20530,ClearCr,1Fam,SLvl,5,6,1961,1966,BrkFace,PConc,1178.0,Ex,Y,828,0,1617,2,0,4,1,Ex,1,Attchd,2,508.0,26,81,28,450,0,6,2011,WD,Normal,Norm,668210
C (all),70.44814481978175,7417,NoRidge,1Fam,1Story,6,3,1926,1988,VinylSd,PConc,926.0,Ex,Y,900,850,1869,1,0,4,1,TA,0,Detchd,3,655.0,21,5,48,0,0,2,2022,New,Normal,Norm,562148
RL,80.80261933916448,8268,ClearCr,2fmCon,1Story,2,3,1960,1960,CemntBd,CBlock,1396.0,Gd,Y,1287,300,1764,1,1,3,1,TA,1,Attchd,1,152.0,81,6,21,0,0,4,2019,WD,Family,PosN,396993
FV,72.98662052204766,23675,NridgHt,1Fam,SFoyer,2,4,1928,2002,Plywood,PConc,1190.0,TA,Y,1176,0,2266,2,0,3,1,Gd,0,Detchd,2,421.0,17,96,4,0,0,3,2008,WD,Partial,Norm,562400
RL,,12184,NAmes,1Fam,1.5Fin,6,4,1922,1967,VinylSd,CBlock,642.0,Ex,Y,953,300,1194,1,0,4,1,TA,1,Attchd,2,438.0,128,99,32,0,0,8,2009,WD,Normal,Norm,570751
RM,78.03496559609565,4980,ClearCr,Duplex,1.5Fin,2,8,2000,2000,Wd Sdng,CBlock,1048.0,TA,Y,905,0,948,2,1,3,1,TA,0,Detchd,1,231.0,3,69,32,0,0,4,2007,WD,Normal,Norm,553802
RH,86.52247087305528,13870,NWAmes,1Fam,2Story,10,5,1942,1964,MetalSd,CBlock,1494.0,Ex,Y,1137,850,1102,1,0,3,1,TA,1,BuiltIn,2,380.0,41,4,11,600,0,5,2010,WD,Normal,Norm,547499
RL,58.87948218554742,6859,MeadowV,1Fam,1Story,9,9,1984,1984,BrkFace,CBlock,945.0,Gd,Y,977,1000,1764,2,0,4,1,Gd,2,Attchd,2,531.0,85,20,1,0,4000,4,2017,WD,Normal,Norm,718503
RL,68.81194538654648,14136,CollgCr,1Fam,1Story,8,9,1990,1990,Wd Sdng,CBlock,1134.0,Gd,Y,767,1100,1699,2,0,3,1,Gd,1,None,1,220.0,77,11,4,0,0,3,2022,WD,Normal,Norm,538493
RL,,9656,IDOTRR,Duplex,1.5Fin,8,7,1968,1968,MetalSd,PConc,1163.0,Ex,Y,1000,800,1540,2,1,4,1,Gd,0,None,1,183.0,66,1,2,0,0,10,2014,WD,AdjLand,Norm,709030
RL,47.94478645465287,8740,CollgCr,1Fam,SLvl,6,7,1967,2015,HdBoard,PConc,689.0,Gd,Y,1201,350,1050,2,1,4,1,TA,2,Attchd,2,403.0,25,17,5,0,0,6,2007,WD,Normal,Norm,534995
FV,106.09404392511888,16936,CollgCr,1Fam,1Story,1,2,1922,2006,VinylSd,CBlock,,Ex,N,1046,0,1806,1,0,2,1,Ex,0,Detchd,2,594.0,75,204,16,0,0,7,2006,WD,Partial,Norm,433038
RM,43.21690050520849,12765,OldTown,1Fam,1Story,4,2,1965,1978,Wd Sdng,PConc,581.0,Gd,Y,675,1250,1010,2,1,3,1,TA,1,Detchd,1,246.0,145,32,2,0,0,4,2013,COD,Normal,Norm,608330
FV,,14391,OldTown,1Fam,1Story,5,7,1993,1993,Wd Sdng,PConc,812.0,TA,Y,1396,1750,1963,2,0,3,1,TA,0,BuiltIn,1,261.0,107,16,0,450,0,2,2010,WD,Normal,Norm,662537
RL,50.99620006247976,12239,Edwards,Twnhs,2Story,10,9,1924,2012,BrkFace,PConc,1322.0,Fa,N,400,500,2642,2,0,4,2,Ex,2,Detchd,1,178.0,45,6,39,0,0,9,2016,WD,Normal,Norm,687520
FV,113.75853993738754,8722,Gilbert,TwnhsE,1Story,3,8,1928,2001,Plywood,PConc,1107.0,TA,Y,966,400,1646,3,0,3,1,Gd,0,Detchd,1,,65,0,2,0,0,9,2008,WD,Abnorml,Feedr,491826
RM,59.93299942305696,12945,StoneBr,1Fam,1Story,5,3,1985,1991,Wd Sdng,PConc,908.0,Gd,Y,913,550,1733,2,0,3,1,TA,0,Attchd,2,,5,7,5,0,0,1,2010,WD,Normal,Norm,437414
RL,59.98317686942934,15336,SawyerW,1Fam,1Story,4,7,2021,2021,MetalSd,CBlock,1133.0,Gd,Y,1144,400,1302,1,0,3,1,TA,2,BuiltIn,1,227.0,59,4,3,0,0,11,2016,WD,Normal,Norm,620009
RH,62.58502520120162,11038,NoRidge,1Fam,2Story,2,6,1948,1950,HdBoard,CBlock,981.0,Gd,N,1268,400,775,2,1,1,1,Gd,1,Attchd,1,213.0,3,42,11,0,0,11,2011,WD,Normal,Norm,476017
RL,71.91205615787901,17706,IDOTRR,1Fam,2Story,2,1,2002,2002,Plywood,CBlock,1003.0,Gd,Y,1438,900,1258,1,1,1,1,TA,0,Detchd,0,0.0,29,11,5,0,0,11,2012,COD,Normal,Norm,584907
RL,,13901,Sawyer,1Fam,1Story,4,8,1922,1963,HdBoard,PConc,1197.0,Gd,Y,886,1400,1062,2,2,3,1,TA,0,Attchd,2,410.0,135,47,9,0,0,6,2009,COD,Normal,Norm,561454
FV,67.34226390755201,11347,NridgHt,1Fam,1Story,1,4,1970,1998,VinylSd,BrkTil,781.0,Gd,Y,1275,1250,921,3,1,2,1,Gd,0,Detchd,2,376.0,35,117,1,0,0,9,2006,WD,Normal,Norm,495867
RL,20.0,11505,NridgHt,1Fam,1Story,1,6,2017,2018,BrkFace,PConc,1012.0,TA,Y,1158,1700,2188,2,0,2,2,Gd,0,Detchd,2,425.0,69,29,12,0,0,1,2012,WD,Partial,Norm,558996
RL,71.14319672003654,11048,Gilbert,2fmCon,2Story,4,4,1954,1989,VinylSd,CBlock,906.0,Gd,Y,586,650,1609,1,0,3,2,Gd,1,Attchd,2,529.0,41,10,3,0,0,8,2011,WD,Abnorml,Artery,560653
RL,70.3561324297329,5495,OldTown,1Fam,1Story,3,9,1962,1994,HdBoard,CBlock,524.0,Ex,N,1670,900,1651,3,0,3,1,Gd,1,Detchd,3,478.0,35,13,6,0,0,2,2022,WD,Partial,Norm,631234
RH,90.77137594824788,10139,ClearCr,1Fam,SLvl,6,5,1919,1999,Wd Sdng,CBlock,723.0,TA,Y,668,700,1376,2,0,2,1,Ex,2,BuiltIn,2,467.0,139,51,9,0,0,11,2022,Con,Partial,Norm,613808
RL,96.18121896558804,11384,NridgHt,1Fam,1Story,1,8,1965,2018,HdBoard,CBlock,1470.0,TA,Y,1225,0,1430,1,1,3,1,TA,1,Attchd,3,825.0,193,2,7,0,0,12,2013,WD,Normal,PosA,530960
RL,66.24583877216405,8835,IDOTRR,1Fam,1.5Fin,4,9,1972,1972,Plywood,PConc,1115.0,TA,N,1216,700,1885,3,0,2,1,Gd,2,Attchd,2,425.0,32,5,11,0,0,2,2011,WD,Normal,Norm,567987
RL,86.32458163347911,11850,StoneBr,1Fam,1Story,5,1,2021,2021,Wd Sdng,PConc,602.0,Gd,Y,1182,500,1487,1,0,3,1,TA,1,Attchd,1,198.0,23,34,27,0,0,7,2013,WD,Normal,Norm,380506
RL,47.96862439110387,10585,Timber,1Fam,2Story,10,4,1924,1969,VinylSd,PConc,537.0,TA,Y,951,850,1712,2,0,5,2,Gd,0,Attchd,2,513.0,24,42,5,0,1000,8,2016,COD,Normal,Norm,518433
RL,85.34684685392209,13594,BrkSide,Twnhs,2Story,7,7,1945,2003,Wd Sdng,Slab,966.0,Po,Y,1348,300,1421,2,1,3,1,Gd,1,BuiltIn,2,361.0,55,82,13,0,0,10,2012,WD,Partial,Norm,747151
RH,58.55048401730846,13152,Mitchel,1Fam,1Story,9,8,1980,1983,CemntBd,Slab,1468.0,Ex,N,631,1300,1363,3,0,2,1,TA,0,Attchd,2,,107,78,10,0,0,6,2019,WD,Partial,Norm,674522
FV,46.306050637398904,11168,Crawfor,1Fam,1Story,4,7,2016,2016,MetalSd,CBlock,943.0,Gd,N,1080,1500,937,1,1,3,1,Gd,0,Detchd,1,178.0,110,6,16,0,0,11,2023,WD,Normal,Feedr,425264
RH,66.28822643591899,5031,OldTown,1Fam,1Story,5,6,1929,1984,Plywood,PConc,1392.0,Gd,Y,930,1700,708,1,0,4,1,Ex,1,Attchd,2,290.0,27,19,2,0,1000,5,2013,WD,Normal,Norm,529550
RM,98.00944894395559,17662,IDOTRR,1Fam,2Story,5,4,1986,2022,Plywood,PConc,1105.0,TA,Y,896,0,1395,2,0,3,2,Gd,1,Attchd,3,641.0,2,1,10,0,500,4,2008,WD,Normal,Norm,590147
RL,73.62011073461693,9932,Edwards,TwnhsE,SLvl,9,2,2009,2009,Wd Sdng,BrkTil,1141.0,Gd,Y,1228,0,1522,2,0,5,1,Fa,0,Detchd,1,169.0,24,8,2,0,0,9,2008,Con,Normal,Norm,561574
RL,,10176,CollgCr,1Fam,2Story,10,9,1978,1978,Wd Sdng,PConc,599.0,TA,Y,1423,1700,985,1,1,3,1,TA,0,Attchd,0,0.0,102,23,14,500,0,7,2021,WD,Normal,Norm,529911
RL,55.02534572368392,9129,Sawyer,TwnhsE,2Story,10,1,1952,2023,Wd Sdng,PConc,,Ex,Y,997,1500,1486,1,1,1,1,Gd,0,BuiltIn,1,264.0,79,23,2,0,0,1,2013,WD,AdjLand,Artery,628871
RL,90.9570220909598,8546,StoneBr,1Fam,1Story,8,8,1929,2020,VinylSd,BrkTil,899.0,Ex,Y,1334,1050,1521,3,0,3,1,Gd,1,Attchd,2,588.0,135,16,3,400,0,8,2011,WD,Normal,Artery,476886
RM,56.95679925526109,16676,Timber,1Fam,2Story,6,1,1935,1953,Wd Sdng,PConc,1258.0,Ex,Y,1114,600,637,2,0,4,2,Gd,0,Detchd,2,447.0,269,24,6,0,0,4,2017,WD,AdjLand,Artery,441909
RL,74.50657342978407,16044,StoneBr,1Fam,2Story,6,4,1906,1978,MetalSd,BrkTil,755.0,Gd,Y,832,950,1133,1,0,3,1,TA,2,Detchd,2,521.0,15,25,11,0,0,11,2023,New,Normal,Norm,460141
RM,74.3336565731883,12277,ClearCr,1Fam,1Story,10,8,1918,2021,CemntBd,CBlock,1053.0,TA,Y,1022,950,1662,2,0,4,1,Gd,1,Detchd,3,707.0,37,23,6,0,0,11,2013,WD,Normal,PosA,713428
RL,83.22983467848346,10069,Veenker,1Fam,1Story,3,3,1954,2012,CemntBd,BrkTil,1105.0,Ex,Y,1010,1500,1654,2,0,4,1,TA,0,Detchd,2,409.0,85,97,17,350,0,6,2011,WD,Normal,Norm,422146
RL,75.01481239822655,12976,IDOTRR,1Fam,1Story,4,3,1917,1984,Plywood,CBlock,953.0,Ex,N,891,950,1038,2,0,2,1,TA,1,Attchd,2,286.0,113,9,2,0,0,11,2021,WD,Normal,Norm,544538
C (all),55.21630924356366,10795,NAmes,1Fam,1Story,9,2,1901,1990,MetalSd,PConc,1121.0,TA,Y,1228,0,1563,2,1,2,2,Gd,2,Detchd,1,285.0,73,24,13,0,0,12,2007,WD,Normal,Norm,638587
RL,87.60613904185128,9739,Sawyer,2fmCon,SFoyer,4,7,1985,1985,Plywood,CBlock,920.0,Gd,Y,1170,1250,1908,2,1,3,2,Gd,1,Detchd,1,178.0,134,28,20,0,1000,9,2021,WD,Normal,Feedr,627374
RL,104.63313188650788,11852,Edwards,1Fam,1Story,3,2,1908,1991,BrkFace,BrkTil,805.0,Gd,Y,622,1400,1810,1,1,3,1,Ex,1,Detchd,2,550.0,13,30,17,700,4000,8,2015,COD,Normal,Norm,548184
RL,58.32393155487763,8735,StoneBr,1Fam,1Story,6,7,1917,1999,CemntBd,CBlock,1481.0,Ex,Y,604,550,1461,2,1,3,2,Gd,0,Attchd,1,241.0,7,2,8,0,0,12,2006,Con,Normal,Norm,502508
RL,,11509,Sawyer,TwnhsE,1Story,4,6,1973,1976,HdBoard,BrkTil,1314.0,Fa,Y,1227,0,1312,1,2,3,1,TA,1,Attchd,1,180.0,19,114,20,650,0,11,2010,WD,Normal,Norm,507320
RL,79.98639136707577,11316,SawyerW,1Fam,1Story,9,9,2014,2014,HdBoard,Slab,771.0,Gd,N,855,0,1248,2,2,5,1,Gd,1,Attchd,3,697.0,140,79,7,0,0,6,2018,WD,Normal,Norm,680878
C (all),63.37639211895702,12911,Sawyer,1Fam,1Story,10,6,1989,2011,Wd Sdng,CBlock,1170.0,Ex,Y,1190,1500,1687,1,0,3,1,TA,3,Attchd,2,610.0,22,20,1,0,0,2,2019,WD,Abnorml,Norm,800000
RH,,8023,SawyerW,1Fam,1Story,4,4,1904,1983,Plywood,Slab,777.0,TA,Y,1334,800,1578,1,0,4,1,Ex,1,Attchd,0,0.0,37,10,6,0,0,8,2009,New,Normal,Norm,559140
RM,,13340,ClearCr,1Fam,1Story,6,2,1920,1969,Plywood,PConc,644.0,Gd,Y,718,950,1751,1,0,4,1,TA,1,Attchd,2,398.0,424,38,8,0,0,6,2017,WD,Normal,Norm,614557
RM,60.87215140348803,6874,Timber,1Fam,1Story,10,4,1991,1991,CemntBd,Slab,1310.0,Gd,Y,676,1700,1552,1,1,2,1,Ex,0,Attchd,2,383.0,127,72,0,0,0,5,2023,COD,Partial,Norm,572583
